MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,pCFOS_N,SYP_N,CaNA_N
3413_3,0.028089306581936764,0.06332777743751143,0.3971840380516537,0.38361751798139876,0.3861832118507347,0.3059596149751714,0.3456995753520448,0.6346198148330062,0.4350968157644741,0.08866224800482564,0.05023350880894578,0.6353447121867027,0.2826798891222666,0.5005975474460594,0.43292375385838955,0.7523102340706411,0.6023330581211926,0.2419758909431174,0.6727243603683369,0.6036498782890017,0.007348400698082,0.14958835636735024,0.06431321337519047,0.3917124539301121,0.30006218444843946,0.35334306208881483,0.4278089792038904,0.3202808403180234,0.508599213895536,0.04128170591288782,0.18048517066240344,0.521854609003518,0.3420054244071914,0.4012127052419407,0.25859238141787544,0.7459410201354936,0.4261781842188908,0.26970489300685374,0.44278712221758665,0.2822392374998143,0.2106688272684647,0.24071225753434694,0.1427971451045186,0.47807123954564645,0.7762620541437018,0.3106311483118489,0.3727434730122798,0.16049714343593174,0.38357231257369623,0.27691635046175767,0.06628285538825274,0.32503874423179374,0.716207763282343,0.803159314141222,0.6518055507786967,0.8675357367851176,0.16667461938710987,0.23709319552615005,0.7422602273405002,0.17308303610269654,0.5573197967952928,0.4788399308245773,0.6514773845553071,0.7346837217356954,0.5816270314533811,0.6890649390117907,0.4839513498661865,0.453649828371012,0.803159314141222,0.4055795502882313,0.42254554025535396,0.19443450849178173
3413_4,0.024634568161659855,0.04425593848619298,0.30618887493961466,0.28924460345002767,0.3178058759184518,0.2966610673789751,0.3319071138516771,0.5876150845461934,0.2695649773381754,0.08630164140088503,0.04278961286080492,0.5797268316006545,0.22719054495397117,0.43946086274793406,0.35846586316262696,0.646986352131043,0.5140229296642204,0.2165952909750436,0.6006608922839499,0.5452828623815433,0.008719378644607562,0.16200182543625052,0.09802220000095851,0.28186989286526276,0.2402784640984047,0.32136866650046336,0.4134517424115036,0.2527400524525961,0.4427072231626594,0.03309822750182656,0.1316071857848209,0.3817638627659954,0.25516151814020094,0.3646873483712911,0.25878583004658584,0.7651496863299658,0.4284643681804728,0.23450866162656203,0.38320120404164326,0.21410138829417813,0.23621450188575843,0.21413060701672543,0.13799328559611876,0.30494808654475436,0.6236705450850024,0.22340806904660615,0.3007317806760487,0.12171198642494813,0.2848387766241159,0.3134175014869328,0.05127333664799046,0.3335295289076185,0.6227017553900714,0.6569479793483538,0.536552935063236,0.617595253840162,0.1133513622986429,0.1428130184835179,0.722869688063371,0.11989127479605283,0.5436072799126912,0.2615840265136594,0.6742757038092476,0.6499284419837854,0.36039384064515234,0.5302624142454364,0.38866688476676137,0.3000400895216224,0.6569479793483538,0.3510427189151368,0.32225245370908984,0.27193346731883267
3413_5,0.02070422891440387,0.043682146468684444,0.36648928606986864,0.29427970247996194,0.29292166147642307,0.27914916492574515,0.33139331866512806,0.5692070497378633,0.29284363299713856,0.08066811671527294,0.042488913247844776,0.5697678264927709,0.2298470230880707,0.434666419749867,0.3444432737267831,0.6356911224285954,0.5295410420376891,0.21075868951990878,0.6139065783886384,0.5316505021402993,0.008227671629910713,0.14944895082528575,0.07332522304101108,0.27696935380594023,0.22679390702108504,0.3232553942182146,0.41844765763876557,0.3817508176782175,0.4509601522396227,0.04370781672601742,0.1364233362225411,0.3745837030390259,0.25834504931370184,0.4429715290794061,0.2554954397598306,0.6255692022145405,0.41870519561153746,0.2226061848708215,0.3697465978497939,0.20951536518044112,0.22440226680338904,0.20497436237170746,0.14370863999827646,0.343327712906221,0.6739622544451798,0.26989713793530357,0.30858166124414027,0.13031643097719176,0.31211450080507414,0.2574616465488111,0.05284737348754078,0.311718721852823,0.6482156170385914,0.6731385232719574,0.573087484277195,0.6776698593149114,0.1220098552586058,0.18210177171880493,0.7789057011709887,0.1283973046533715,0.5246913139499992,0.3005465883201953,0.6919893510202365,0.6707483939488357,0.40630300496969163,0.5070357735496085,0.41924993757626305,0.3029534998749157,0.6731385232719574,0.4186404989508022,0.3976319302363259,0.2670800283309091
3413_6,0.022042022807423782,0.04472737627238703,0.32533419286522747,0.29407423156778123,0.28008836363652,0.290656041390821,0.34069624761110157,0.5866708229141915,0.30456795300799067,0.07609655126091533,0.04357737445017064,0.588897577458128,0.21998179142218932,0.4486830676250382,0.348200302393024,0.6292991666782122,0.5204405858133208,0.21176660729879132,0.6228642623811732,0.5265116975974238,0.010188774695907427,0.16168755887056552,0.1394693928668086,0.29039250281825746,0.22120318994256227,0.3266037341217256,0.42355574006186236,0.26223372732672157,0.4469483051425377,0.034375242646228266,0.12093930487572657,0.37974464315876133,0.2606912582705393,0.39806677692674247,0.2410593014634862,0.6297616112040479,0.4345062309646058,0.21020663144308038,0.40869109351216404,0.21413782971992346,0.20283593058314497,0.19713901424083186,0.14060621043859003,0.3636486272654089,0.7168530602474585,0.2557429969126286,0.32452624870150243,0.14396436517449313,0.3011378649428581,0.2625586450808094,0.05905933113815961,0.31129617532378245,0.6712865635872464,0.6743744139544557,0.6159967102558018,0.705409049089195,0.1377876156625794,0.1525714413976691,0.7713227793631717,0.14009647623569632,0.5617710161042473,0.2681403626675777,0.7320984797869562,0.7084178279487252,0.41525515648011835,0.5545732298468253,0.4504096457437765,0.32096303163553785,0.6743744139544557,0.33821813313577126,0.3363474099302334,0.26020282912515563
3413_7,0.014312824121442295,0.0324266320008451,0.27710333151065636,0.226677250544136,0.24415679352134656,0.27617367088752104,0.30026251645003615,0.4872344887671878,0.24002731350573603,0.08586759527339372,0.03495910935296345,0.5182618638692266,0.19015249404331092,0.4056813972300961,0.27522473834572236,0.5220066227458318,0.4408607558893559,0.17182231588561708,0.560303310663536,0.4869618065161567,0.007247898173193296,0.11894199900057056,0.08753962783061764,0.1905177872266414,0.18392339082945397,0.29963036386565567,0.39471663202225615,0.19418822361864785,0.3687795650822604,0.0422643722499525,0.1189240068707641,0.25040814265957345,0.20327545809102354,0.33955210614686077,0.2436728427084318,0.576221923825115,0.41924240681170705,0.1926765806133084,0.3584701919399619,0.18014626766212616,0.21041238844243604,0.1912672869274838,0.14628003392477665,0.1926976359106366,0.5512632160026774,0.20082774321511454,0.2309175274790547,0.09782979786075668,0.22009214891086482,0.2564876840942081,0.04235895996676942,0.30310729242407136,0.5620665686752855,0.5984584111953973,0.4881675099191173,0.5380881451156544,0.09463508189090297,0.07864528342657207,0.6529383051404439,0.08495141756348032,0.4999335277314877,0.17946755860888908,0.6421286347333858,0.5837775800903018,0.1847927183678616,0.4451605156259195,0.33385748614427735,0.2758491911329264,0.5984584111953973,0.2071331564363687,0.23483441197205845,0.23630980278818253
3413_8,0.021129257437309472,0.030277606327181558,0.26756540094615855,0.19580530481104774,0.21435965398750279,0.2995195598388474,0.3017495196019749,0.48261670177803295,0.19731958631779156,0.0821180245247484,0.03281667881643506,0.49180224292523556,0.16078651554488,0.4005613666437071,0.24470372730054835,0.5055819672427007,0.4272128737824361,0.16880280670457992,0.5450068092921058,0.4689819709147226,0.008161320521629822,0.12461683969656046,0.07660866718084547,0.18835258398040886,0.1774941140300022,0.30134283007050655,0.38991101996980904,0.1593293599799097,0.3595901692611546,0.032017160012057344,0.08121480535501424,0.23873057810392662,0.2009228714689706,0.36561740033775586,0.24123141962135963,0.5472181313432288,0.4167973532498284,0.18046389359819093,0.3364797101369561,0.17377509509499267,0.18694281334325868,0.17569878651401055,0.15689831585262345,0.2386848412062066,0.6016208871822337,0.22195481679463058,0.24853319704886212,0.11134090421814191,0.22545277558524918,0.23522196570005494,0.050738761894132074,0.3166066915943402,0.5980958493231491,0.650988716371406,0.5071103826748348,0.5803523223328176,0.10428321375185917,0.20031606397617618,0.7051144753401787,0.10016658856928068,0.5602538859796802,0.2177695286375757,0.6735792555269394,0.6372419772448858,0.36675630741913934,0.4743118369803083,0.3863512486852767,0.3058245921660987,0.650988716371406,0.3029385766947647,0.2672737174319155,0.25582712753918196
3413_9,0.012921768810014105,0.03160641945648056,0.2802652899349243,0.20892493442401472,0.2240598881139138,0.27472079673201105,0.30530989552210713,0.49161399783345516,0.19710290420411058,0.06632561632050243,0.03320765970987309,0.5163398328925104,0.151924588181089,0.39770700391870917,0.25074833781225725,0.49858091732286913,0.4331640003926457,0.16844982674314507,0.5589177774304953,0.45872591845930955,0.007013304153422051,0.11878254711407976,0.047588468293095376,0.17492371412179195,0.17109073719184387,0.3055068884028317,0.38649166444636995,0.19374747344733012,0.36466770921075853,0.03761876371316253,0.07895220924130886,0.23482191673346198,0.2015451045104617,0.3669189878137577,0.2451568684661194,0.5579359245575523,0.4081667412245887,0.15467568577918334,0.33186144121116123,0.1679854879929622,0.18433049478877228,0.18078417068276614,0.13765727293222926,0.264741927963584,0.6111337764461819,0.25304831191217403,0.26793986531377223,0.12781738810880444,0.2516783607126617,0.21585377738915434,0.05160425480536197,0.3173400917606247,0.5974407140878694,0.6162300286832306,0.5728377059006554,0.6277355190641837,0.11986157244073559,0.1537624319971732,0.7274647729667157,0.11033503100317149,0.5666292211200898,0.17409942518197818,0.7066452316362811,0.6665533909019465,0.3717789204642543,0.48766283681537637,0.40644958339588433,0.3229333212831096,0.6162300286832306,0.3127757352683344,0.3304838285674361,0.26087007256772415
3413_10,0.008014636616515212,0.0191643128261942,0.25447873098246476,0.13995069314554598,0.16042410504381305,0.22474398793239614,0.276276234665322,0.39133094339351315,0.11605771930934683,0.07919463632136375,0.02995688021682813,0.49160261022167484,0.15997885372369347,0.3855906962850604,0.17951498108539765,0.41845068433888954,0.37068197209484743,0.13394575719445462,0.5461487045673536,0.43791307999124884,0.0053526460953873395,0.10372848183115924,0.07096724635137486,0.12322956871308857,0.11539965507679523,0.2568368187473484,0.3732380499547755,0.14664375858466772,0.28898369926352296,0.021996981454371456,0.07214519997869084,0.13780243512599266,0.14975973185087277,0.3749928225569102,0.25987367697084773,0.5270290170137473,0.3979758049732937,0.15733205332949685,0.3601441172799139,0.15293855324149996,0.2171016567368652,0.1559728095947998,0.15899424641912,0.15248469406115328,0.4883561705702491,0.19348062535136978,0.1956763619150509,0.08386638603002589,0.19652761814685737,0.23641019157949683,0.03570542625855335,0.3002804809229248,0.5054841489787844,0.5779879798930917,0.42928324400533036,0.5511138555517813,0.09874982997728593,0.07621434000397043,0.5722835913663912,0.07095401412805113,0.572784431513722,0.14572347548449127,0.6066903232571291,0.5584159565552904,0.36559107653963485,0.4276830620978558,0.3316647515904372,0.22001727136168825,0.5779879798930917,0.3038180822584911,0.28275827637322704,0.2206301932352535
3413_11,0.009770749742786071,0.019900260875177378,0.21723031359331346,0.12531870038843484,0.1466763919825319,0.24455682685179142,0.2765083202850796,0.3905003948062332,0.1140978664509461,0.07463492999121513,0.02815045285867926,0.48061132767727965,0.13810731186672054,0.35631676027118736,0.1816055054218283,0.41073549506111473,0.37620788677886585,0.12642703681779005,0.5032833405687152,0.4359077551072247,0.004505274280544383,0.10010923663756166,0.0563374073264471,0.12882995927111843,0.10648063374847794,0.2537718671161018,0.3734612226912538,0.09736645993505555,0.29395125758539686,0.033330004746700115,0.06544428355401521,0.13874715738249388,0.15182453780504557,0.3461528390956063,0.2539140531477503,0.5152893295540466,0.39401569011555365,0.1554540917271331,0.3223506930704816,0.16171775807086775,0.2073260523562257,0.1559546943906947,0.15165412543386067,0.1794437691782811,0.5010948738249001,0.22221071913582857,0.20221017853130657,0.08403852417884167,0.21734106480250542,0.18836250689540873,0.039195458296119444,0.30117064764719387,0.4663973474430465,0.6337799911510681,0.47263791546338607,0.48647371898894354,0.09216647389101212,0.14385658910594534,0.6128396926358456,0.07809599211817503,0.5490230285200048,0.19893714449512834,0.6040639915012344,0.572742936263213,0.40974130636486716,0.45042018750755153,0.30927344018953984,0.28481038907140355,0.6337799911510681,0.2897041253797212,0.20808160878977866,0.2355947142005574
3413_12,0.01875823673327289,0.036938294779354744,0.27477562432270886,0.1903299983856177,0.19088996125396335,0.28636338586473226,0.32817143766309215,0.44833385014780247,0.17467960369619961,0.08924144618159108,0.03689767863152607,0.5247080598588945,0.1707427256890196,0.4118515013804108,0.21235463203680316,0.45580638046109967,0.42207104661218453,0.16515798297383283,0.6204061664784416,0.480492164772788,0.010142554049546351,0.16432917575239614,0.0821802945537361,0.15526606550187774,0.13987278485905769,0.28037462090846654,0.38229686888105086,0.22457259235334615,0.336643980191938,0.08100129226231656,0.0806786343246153,0.18448010030168716,0.17362584651064455,0.41964955776805585,0.30224070868698816,0.5749943538570541,0.4361697559853754,0.18430833990480044,0.3667146616393171,0.19449506389630122,0.24475549890892134,0.2078929191331899,0.16351263473514613,0.19881500079450343,0.5333424734952237,0.22190493890735397,0.21114774644257828,0.10211923967854963,0.22355721885305962,0.17491964169202656,0.04071721908690241,0.3028368667381037,0.5301437941783638,0.6830308403559341,0.5802087491255429,0.5039127347367868,0.10947801695195702,0.1439283580164219,0.6358222745205863,0.08400513657742137,0.534108184812661,0.23538334575152164,0.6276817492468983,0.5829406364554786,0.4437010319207728,0.45623054402569596,0.3651785667407965,0.31551135763481897,0.6830308403559341,0.3449774079535935,0.23382951261635687,0.26433579046706496
3413_13,0.0,0.0,0.18534582174093656,0.029873939156011442,0.08205071437569544,0.21322759724725598,0.232060701074366,0.28460274971462896,0.07542039349149254,0.07513335959976322,0.018361976878546786,0.40271227701450074,0.017525929556419184,0.3119779448732454,0.061340943122458524,0.3163682553710815,0.28936787535954067,0.09019008250364596,0.4289669276552829,0.3994282054373371,0.0012029124645747263,0.05978210226364933,0.0,0.08868859663850229,0.03745017401348533,0.1989618315080521,0.3158513477256583,0.059844769826899125,0.19162207284611485,0.0,0.0,0.01969349743196619,0.11159007048064123,0.29622524030764913,0.2305785917717571,0.46116442430718774,0.35886617108772717,0.12394367834730668,0.30322702656485534,0.1381093758200892,0.1763910702673782,0.1154486272725091,0.14204428127658383,0.07832799556757986,0.43257932876715416,0.2156859044496695,0.17413509849924053,0.05195091829970322,0.16902047432407336,0.20787806972333067,0.036174665369599894,0.2981781177269326,0.4803795565558374,0.5549248187814463,0.4892335296644593,0.4070003485000738,0.10770559148160547,0.09032796172592472,0.5113151636868437,0.07604047790578936,0.5701197577048542,0.17900771400953308,0.6123908776584045,0.5069977238925747,0.46918291661620803,0.3954642207571668,0.2680631360982937,0.2518177240424351,0.5549248187814463,0.33051608927359005,0.2175925801535773,0.18558522558301
3413_14,0.004859761436934111,0.006713811010904069,0.21490553327199813,0.06846284167879824,0.10916060324093468,0.22360845620516656,0.3012510076109642,0.353201069585815,0.07584632371399991,0.08358021068219443,0.027726357992780296,0.42482521822688524,0.06590730893072083,0.36947253531971647,0.1096887953677449,0.35032420027013533,0.3277458628949673,0.09759317961731057,0.5252374422829393,0.4328861534204429,0.0,0.06070362331393442,0.030332725735613075,0.10054945011113012,0.06329369490796366,0.2211549804673881,0.3607842526632426,0.09136049129214907,0.21095138066238858,0.03170541476288158,0.017026840216174843,0.05178472076434931,0.13166944762664706,0.3881127249047022,0.2830470871618115,0.5046619992218905,0.4171182128991651,0.16541938842850334,0.3307398768218236,0.16270578472893926,0.20673417077776557,0.16852010111174393,0.16251174266610033,0.13576344919414118,0.4472493424999597,0.21814648380439938,0.1729398903334462,0.06341950262074286,0.18723359556935515,0.1790057712293135,0.03686020058626625,0.31604663012451806,0.4644701254286876,0.5593902493366497,0.5080517897801541,0.39098006531131124,0.10085899014864635,0.19787512890326897,0.5247190199210178,0.08516492485401639,0.5694544010778939,0.22179639786619754,0.6086305780989457,0.5003328380190686,0.44080896727082575,0.39692261344362234,0.32355499342805105,0.31713218980404734,0.5593902493366497,0.4262274880191533,0.21080886823716338,0.169593354535359
3413_15,0.01117517977093093,0.022956775928592507,0.297038487173113,0.14704557008992203,0.1432604244610698,0.2580680260387579,0.3590636410165731,0.3940152617310423,0.17831857492091419,0.10479375264059954,0.03743683436893444,0.5098083736326233,0.16200018833433294,0.418111906109214,0.20116311242636287,0.41971536901636297,0.38438661256210205,0.14787091997972884,0.5644515250830066,0.49632177324356264,0.013744983898535679,0.18902089817610035,0.13798736970562764,0.140574659349164,0.10171649146504963,0.249397938115658,0.3750756007251943,0.18031580473844244,0.300692761944945,0.11228205684564507,0.1074600191673789,0.11479895392217088,0.16432154259738746,0.48455821413016725,0.3437097582028664,0.5894644820164979,0.49696703155902305,0.23726957783101277,0.4081944808288115,0.24122661170079351,0.32062444175490523,0.24027820493869972,0.196174271414399,0.13559039276090412,0.4748983154993452,0.2103962706454432,0.1774349062324151,0.06862743526317105,0.18038172063048458,0.1441592746086804,0.03780772378382418,0.31526427720165023,0.45807244377467726,0.5696406463893201,0.5255206050706024,0.3915071693440181,0.10066239574057528,0.12618510070203193,0.5448045432750291,0.07834086511497018,0.5392660429089509,0.19828614233500563,0.6082282602962953,0.5176637889601816,0.48512816075318566,0.4082491226016671,0.3174965622720465,0.33329051136714494,0.5696406463893201,0.4093821208672495,0.17377514201129807,0.18954441457623278
3419_1,0.06392500640793466,0.09004305266370398,0.46966898973572224,0.32233166513287026,0.30772375211823266,0.3535921699704843,0.5139328578274196,0.6495007093311372,0.5597280467322845,0.14299787562800884,0.07673750597687483,0.6888285479266274,0.3548470602481444,0.6462968491020602,0.31765357023834573,0.656010400657082,0.5243788103588859,0.28838077334080786,0.655807136146487,0.5287660022328393,0.06129853021852953,0.3710853987238534,0.41168615382173823,0.25804893782578464,0.3057503003816403,0.4008850423277194,0.5584772031064983,0.43483391344758626,0.5245922765760013,0.34928276543710957,0.2787592641309491,0.42237367492972977,0.3661560862102635,0.5052530599225251,0.2765616217249339,0.6974474525216299,0.5415627546286175,0.3296740313722434,0.4727722716372843,0.35780151817049466,0.3928623107469049,0.35788999900110346,0.3452206821568873,0.232863719325338,0.3693942606365987,0.2582566192436485,0.47785345144163444,0.14427188989405126,0.341083772630742,0.32238499800681764,0.19229002922164665,0.3088000236565201,0.7089368029517807,0.6537570432986578,0.46928988411310246,0.5562429306999125,0.24567271290976772,0.1091156602068426,0.32631290841019833,0.06825254981961304,0.29604605704991505,0.21829972108135565,0.2437836523678104,0.6199776327285846,0.37109255956133547,0.5614698763329788,0.2195719783541208,0.18120002355306963,0.6537570432986578,0.08590054492269333,0.2919899354723494,0.20400971318130162
3419_2,0.0602243186214361,0.09255944510024551,0.4592096668949055,0.3370770070706711,0.31772915331425333,0.3578735416778133,0.503928419535266,0.6544467619127113,0.523408311320821,0.13795046358442614,0.07584705473084555,0.695373006957463,0.33499637169037677,0.6308501832492046,0.3292896360827209,0.6394428826370265,0.5453796786215637,0.2730749449877246,0.6767228649346091,0.544040118840294,0.06358819710475243,0.3838099598404453,0.46368840751130846,0.2618671351032811,0.3182002343548008,0.3985260220449045,0.5602794055308176,0.4414880061644473,0.5249860778619009,0.35213373882821,0.2357869980494568,0.43008607894353357,0.37590133863520886,0.505319110586328,0.25586983021054366,0.6916226649232668,0.5610500647686909,0.3547526147533877,0.5085083425445784,0.33023886071617004,0.4084772508769471,0.35460193047829375,0.35010255065261553,0.25066155498635634,0.394271669411752,0.24611557924878102,0.49016326611128586,0.15592227059626612,0.36507033993918586,0.30945154510679107,0.1926439077560293,0.3128121997713226,0.7075335848698326,0.6730043279891412,0.4611220961708141,0.5928312336064131,0.2589304177603335,0.18735921498066177,0.3340670014970236,0.0720370278029866,0.3171308816655226,0.287912131543114,0.2513942649689642,0.6231023869139791,0.3871425339248751,0.5727517528763197,0.25312524973540507,0.1969530876714991,0.6730043279891412,0.10915976536606536,0.2944737675689909,0.2229170583377758
3419_3,0.06815164084267558,0.09471742167858717,0.43010837912254296,0.3161849911274084,0.25862037201566535,0.36029229937018215,0.4745794118535494,0.6133708350937055,0.4786757690317762,0.12862533801784956,0.07369442501589128,0.6678017209222317,0.3071286944527851,0.6335251861479486,0.3005179545337612,0.6154076632350615,0.5239690222546646,0.25793173921888796,0.6790656425221705,0.5319937468576817,0.05998324604734888,0.36385690070131294,0.42116786587465294,0.2369675667225247,0.2786735232908192,0.3796220779080145,0.5230063845214679,0.4070346064348763,0.5068871152419137,0.3172122226227113,0.23639351986880042,0.4018802727665195,0.34952463371739984,0.24771609287628288,0.25437286808794946,0.6874852760157188,0.510997182688071,0.2960086459825204,0.4270870842505359,0.30535317427873343,0.3196306068334437,0.32863086804888825,0.3256894999491253,0.23522640671262163,0.3656239685605461,0.19655184500315037,0.4367666642533978,0.14491470223249986,0.3215092954032734,0.22143866624758124,0.17379113309390892,0.31111309441634993,0.6479226582043013,0.6265256311186772,0.40255721582729487,0.510778484322186,0.27747942057388286,0.1558001953532333,0.3165357888957796,0.07785664639315629,0.2678610392823,0.21043573517469116,0.23105536733868115,0.5778268851375186,0.374036017350303,0.5830155508697459,0.24476385147641522,0.15313100033353022,0.6265256311186772,0.13576124370591197,0.3269311661956661,0.2005421434208478
3419_4,0.046857720701974574,0.07603683313395158,0.4384544885472428,0.25311826057332376,0.23242455574832338,0.3691466125423346,0.4925643143407347,0.5377373812728699,0.5080366607070554,0.1331489715770864,0.06860057123147471,0.6629575421997219,0.3253304489660318,0.6071154836816869,0.22023926167025998,0.5905255474370495,0.45771367575388877,0.24138125959720108,0.5868352003135656,0.47906318250230806,0.06782828760817276,0.3733567516141608,0.4470726309354892,0.20802318345460555,0.2103772436663101,0.36270014516656435,0.5042912334805078,0.39170219235888226,0.47259380819303765,0.3574396637033145,0.20516688641906944,0.30271209304013036,0.3375690848505549,0.44317198760860615,0.278147914940734,0.6171450272311787,0.5012558958743962,0.24197568581206486,0.4734552987421562,0.30526088653078853,0.3536810068184686,0.2935395684009057,0.3441859591740234,0.2131297011964769,0.40093215577669145,0.2596558626777382,0.45625830994462097,0.12344893424887282,0.31790093927379964,0.30623166618907716,0.19706091863548642,0.3179525832297584,0.6725681163202483,0.6462682841755948,0.4811682212841727,0.5886025320943352,0.281413661977199,0.20706828635762342,0.3712472837002976,0.05849148690979042,0.3755670475599988,0.24228036725222724,0.29051374282284037,0.6086199491468491,0.35761839372275483,0.5604671875879701,0.2913414497820641,0.21248756610511355,0.6462682841755948,0.07803346665593208,0.3386830872562173,0.23350081198926137
3419_5,0.07302434680551373,0.07968662687583707,0.44453484977557256,0.25504264679635114,0.2084647735573112,0.4241840070420444,0.5047338087654727,0.5465801920495929,0.5128736905708695,0.13154424986848023,0.07450304084689148,0.6646604306196674,0.31300253072136563,0.6131038375716855,0.25797407642995707,0.5711880331800078,0.47340357413359047,0.2347316198133817,0.6749770727734298,0.4664793181519462,0.06755055810496842,0.3808594663762235,0.4734910228069348,0.20153494340485137,0.22329051681980083,0.3526568706823321,0.5290520282889792,0.4342078283735864,0.4878303601385031,0.37223677876235917,0.21271205260651382,0.3191374888695958,0.3428524804146008,0.4382721065609864,0.24910825667183234,0.6247139313922744,0.5350683663385276,0.2661143219688118,0.5127936398374854,0.310550424692008,0.35134429498900555,0.3132457701406181,0.30956088206291044,0.22517537568655654,0.42634056341119514,0.27719227655370515,0.4564942856931293,0.10693983240928334,0.3142414309633293,0.2805730321145836,0.19854331299199265,0.3273611968742426,0.6978938613863405,0.6814458758061458,0.5123247736150701,0.5837694987841006,0.26685839297008307,0.14630462185823,0.3777167749251209,0.05441267901281899,0.3943236118192993,0.25619625256783063,0.29217438733132906,0.6283810096355014,0.3070236676116088,0.5734998517724987,0.2894772110307926,0.25781144074391626,0.6814458758061458,0.0856466494351556,0.29907396122096985,0.2597784639414928
3419_6,0.06864430885751333,0.0665649671381746,0.3743943994202793,0.19336824859669932,0.18848767057898808,0.3657810039565579,0.44192732501817106,0.5001964355217292,0.44341463487766264,0.11052704431309512,0.06225977307918851,0.6132339032358595,0.253754473382791,0.5548982039138416,0.17019807606717652,0.5273689244184743,0.4361595368082518,0.19959341133625608,0.6100764712820417,0.45590993544474967,0.05877442412357835,0.3368814782536034,0.35095085547561733,0.1659664898964057,0.19146851443793095,0.3268450674732084,0.4844038784803769,0.32111972049343107,0.44218235364898184,0.32375633418860117,0.10376969290379623,0.27179064154973687,0.30773370142479073,0.374420544668946,0.2210873403291238,0.5815280089381765,0.47633806944313634,0.2047818608066102,0.39047283745164707,0.2505745187309557,0.270834502763004,0.23763312292931876,0.2746516122503473,0.1999826092510827,0.4086358096675737,0.22861730306393613,0.43568721092856283,0.08480935013961949,0.26557625866593526,0.21856921619884767,0.1890107603946891,0.3333261850910681,0.5980653959632517,0.6191016416035281,0.4687619350733484,0.5235971691930904,0.28038216814212624,0.10312570506229402,0.36268376149684667,0.06187569524498432,0.3947673529456305,0.231609107511333,0.2592692822566456,0.5989829461944978,0.32562662828868916,0.5789415297928862,0.2875662982703846,0.1803125793077709,0.6191016416035281,0.11266656090999733,0.3030801883843601,0.2580067000335063
3419_7,0.037457696748865794,0.05473009115389217,0.4037556076100909,0.22844580095918976,0.17519616046027875,0.38505882299484806,0.49906374717293006,0.494949042521979,0.52042691866599,0.1302194049689574,0.060283327909708945,0.6815292728420751,0.30919766473920784,0.6188548081483611,0.2112610019581722,0.5341373291406492,0.41649890339565077,0.22335688896109357,0.5712195358119269,0.479119100911356,0.06591941919545026,0.3865747962409507,0.5183077847049408,0.18177664814594155,0.18814592600774538,0.3529577275643129,0.49226328255466656,0.38794976086361443,0.45891309484987364,0.418294146786099,0.15873205645316613,0.2495014387500164,0.2959938360155587,0.39494629201520753,0.2464371106800095,0.5974820942195936,0.5416989546614959,0.2208298589522918,0.4552800234816726,0.2794954830187176,0.2995746534431205,0.23635383109695446,0.29223756350433994,0.18668717674541313,0.3975892545784255,0.40042069057974305,0.4918418162200355,0.13115124331674677,0.30901248021073646,0.26912308625936887,0.21223203927884624,0.3595450149037515,0.6877032880986119,0.5878945274916657,0.48224074913159,0.5203385289098231,0.3444241775215246,0.33235522867295575,0.3245516768322312,0.0613379651253568,0.5179900237464542,0.2562421904762239,0.3590179727063787,0.6212120974032866,0.4730873308258017,0.5799584169303045,0.3310007112118356,0.3172055473693376,0.5878945274916657,0.16367036796307893,0.26537607878860325,0.33639245022220327
